stratum,r,gene_set,dose
any_pair,-0.0078,responder,5.0
any_pair,0.3103,responder,5.0
any_pair,-0.1162,responder,5.0
any_pair,0.1976,responder,5.0
any_pair,0.3517,responder,5.0
any_pair,0.3089,responder,5.0
any_pair,0.1189,responder,5.0
any_pair,0.0878,responder,5.0
any_pair,0.2784,responder,5.0
any_pair,-0.0223,responder,5.0
any_pair,-0.0201,responder,5.0
any_pair,0.242,responder,5.0
any_pair,0.0723,responder,5.0
any_pair,0.082,responder,5.0
any_pair,0.0685,responder,5.0
any_pair,0.3281,responder,5.0
any_pair,0.1846,responder,5.0
any_pair,0.5189,responder,5.0
any_pair,0.2374,responder,5.0
any_pair,0.3484,responder,5.0
any_pair,0.0761,responder,5.0
any_pair,0.0883,responder,5.0
any_pair,0.3062,responder,5.0
any_pair,0.2679,responder,5.0
any_pair,0.1919,responder,5.0
any_pair,0.1906,responder,5.0
any_pair,0.1786,responder,5.0
any_pair,0.2646,responder,5.0
any_pair,0.0433,responder,5.0
any_pair,-0.0682,responder,5.0
any_pair,0.2378,responder,5.0
any_pair,0.3693,responder,5.0
any_pair,0.3069,responder,5.0
any_pair,0.2487,responder,5.0
any_pair,0.1478,responder,5.0
any_pair,0.4198,responder,5.0
any_pair,-0.1413,responder,5.0
any_pair,0.1368,responder,5.0
any_pair,0.1435,responder,5.0
any_pair,0.1546,responder,5.0
any_pair,0.1409,responder,5.0
any_pair,0.1704,responder,5.0
any_pair,-0.0068,responder,5.0
any_pair,0.0214,responder,5.0
any_pair,0.1628,responder,5.0
any_pair,0.4066,responder,5.0
any_pair,0.3603,responder,5.0
any_pair,0.2646,responder,5.0
any_pair,0.0831,responder,5.0
any_pair,0.0577,responder,5.0
any_pair,0.3147,responder,5.0
any_pair,0.1203,responder,5.0
any_pair,0.2682,responder,5.0
any_pair,0.2915,responder,5.0
any_pair,0.4557,responder,5.0
any_pair,0.2879,responder,5.0
any_pair,0.2262,responder,5.0
any_pair,0.3759,responder,5.0
any_pair,0.518,responder,5.0
any_pair,0.2411,responder,5.0
any_pair,0.0234,responder,5.0
any_pair,0.3407,responder,5.0
any_pair,0.2737,responder,5.0
any_pair,-0.0488,responder,5.0
any_pair,0.2821,responder,5.0
any_pair,0.0873,responder,5.0
any_pair,0.3158,responder,5.0
any_pair,0.1953,responder,5.0
any_pair,0.1504,responder,5.0
any_pair,-0.0425,responder,5.0
any_pair,-0.1635,responder,5.0
any_pair,0.1232,responder,5.0
any_pair,0.2825,responder,5.0
any_pair,0.1431,responder,5.0
any_pair,0.0834,responder,5.0
any_pair,0.1504,responder,5.0
any_pair,0.2547,responder,5.0
any_pair,0.3894,responder,5.0
any_pair,0.0859,responder,5.0
any_pair,0.1849,responder,5.0
any_pair,0.0085,responder,5.0
any_pair,0.3991,responder,5.0
any_pair,0.2901,responder,5.0
any_pair,0.1325,responder,5.0
any_pair,0.3815,responder,5.0
any_pair,0.1058,responder,5.0
any_pair,-0.1956,responder,5.0
any_pair,0.116,responder,5.0
any_pair,-0.0823,responder,5.0
any_pair,-0.1008,responder,5.0
any_pair,0.0816,responder,5.0
any_pair,-0.0268,responder,5.0
any_pair,0.2458,responder,5.0
any_pair,0.3698,responder,5.0
any_pair,0.404,responder,5.0
any_pair,0.3524,responder,5.0
any_pair,0.3034,responder,5.0
any_pair,0.3366,responder,5.0
any_pair,0.3052,responder,5.0
any_pair,0.4023,responder,5.0
any_pair,0.0065,responder,5.0
any_pair,0.1494,responder,5.0
any_pair,0.0158,responder,5.0
any_pair,0.1778,responder,5.0
any_pair,0.1631,responder,5.0
any_pair,0.1119,responder,5.0
any_pair,0.4118,responder,5.0
any_pair,0.3,responder,5.0
any_pair,0.2631,responder,5.0
any_pair,0.0512,responder,5.0
any_pair,0.0958,responder,5.0
any_pair,0.3079,responder,5.0
any_pair,0.1092,responder,5.0
any_pair,0.1526,responder,5.0
any_pair,-0.088,responder,5.0
any_pair,0.3156,responder,5.0
any_pair,0.269,responder,5.0
any_pair,-0.0114,responder,5.0
any_pair,-0.1715,responder,5.0
any_pair,0.0895,responder,5.0
any_pair,0.3392,responder,5.0
any_pair,0.247,responder,5.0
any_pair,0.1213,responder,5.0
any_pair,0.3641,responder,5.0
any_pair,-0.4127,responder,5.0
any_pair,0.124,responder,5.0
any_pair,0.2568,responder,5.0
any_pair,0.3402,responder,5.0
any_pair,0.2865,responder,5.0
any_pair,0.1695,responder,5.0
any_pair,0.1238,responder,5.0
any_pair,0.2867,responder,5.0
any_pair,0.3437,responder,5.0
any_pair,0.2433,responder,5.0
any_pair,0.2078,responder,5.0
any_pair,0.0512,responder,5.0
any_pair,0.24,responder,5.0
any_pair,0.259,responder,5.0
any_pair,0.1189,responder,5.0
any_pair,0.1444,responder,5.0
any_pair,0.2763,responder,5.0
any_pair,0.4687,responder,5.0
any_pair,0.2967,responder,5.0
any_pair,-0.1676,responder,5.0
any_pair,0.0326,responder,5.0
any_pair,0.3145,responder,5.0
any_pair,0.4493,responder,5.0
any_pair,0.2597,responder,5.0
any_pair,0.3676,responder,5.0
any_pair,0.2877,responder,5.0
any_pair,0.1706,responder,5.0
any_pair,0.0662,responder,5.0
any_pair,0.1912,responder,5.0
any_pair,-0.147,responder,5.0
any_pair,0.5227,responder,5.0
any_pair,0.0658,responder,5.0
any_pair,0.2942,responder,5.0
any_pair,0.2577,responder,5.0
any_pair,0.3335,responder,5.0
any_pair,0.0562,responder,5.0
any_pair,0.0509,responder,5.0
any_pair,0.3642,responder,5.0
any_pair,0.0659,responder,5.0
any_pair,-0.2387,responder,5.0
any_pair,0.3535,responder,5.0
any_pair,0.0804,responder,5.0
any_pair,0.0349,responder,5.0
any_pair,0.4654,responder,5.0
any_pair,0.0549,responder,5.0
any_pair,0.5076,responder,5.0
any_pair,0.0686,responder,5.0
any_pair,-0.0566,responder,5.0
any_pair,0.1505,responder,5.0
any_pair,0.2984,responder,5.0
any_pair,0.4296,responder,5.0
any_pair,0.2051,responder,5.0
any_pair,0.0651,responder,5.0
any_pair,0.2074,responder,5.0
any_pair,0.1857,responder,5.0
any_pair,0.1366,responder,5.0
any_pair,0.2489,responder,5.0
any_pair,0.3314,responder,5.0
any_pair,0.1114,responder,5.0
any_pair,0.1128,responder,5.0
any_pair,0.0879,responder,5.0
any_pair,0.2347,responder,5.0
any_pair,0.1798,responder,5.0
any_pair,0.032,responder,5.0
any_pair,0.649,responder,5.0
any_pair,0.0801,responder,5.0
any_pair,0.5615,responder,5.0
any_pair,0.3521,responder,5.0
any_pair,0.1523,responder,5.0
any_pair,0.2813,responder,5.0
any_pair,0.2394,responder,5.0
any_pair,0.1296,responder,5.0
any_pair,0.0488,responder,5.0
any_pair,-0.0491,responder,5.0
any_pair,0.3443,responder,5.0
any_pair,0.4672,responder,5.0
any_pair,-0.1281,responder,5.0
any_pair,0.4703,responder,5.0
any_pair,0.3055,responder,5.0
any_pair,0.1809,responder,5.0
any_pair,-0.0626,responder,5.0
any_pair,0.2581,responder,5.0
any_pair,0.4251,responder,5.0
any_pair,0.0155,responder,5.0
any_pair,0.3124,responder,5.0
any_pair,0.1753,responder,5.0
any_pair,0.084,responder,5.0
any_pair,-0.0272,responder,5.0
any_pair,0.1026,responder,5.0
any_pair,0.1278,responder,5.0
any_pair,0.2213,responder,5.0
any_pair,-0.009,responder,5.0
any_pair,0.1904,responder,5.0
any_pair,0.2146,responder,5.0
any_pair,0.3951,responder,5.0
any_pair,0.2688,responder,5.0
any_pair,0.4044,responder,5.0
any_pair,0.0066,responder,5.0
any_pair,0.144,responder,5.0
any_pair,0.3029,responder,5.0
any_pair,0.1867,responder,5.0
any_pair,0.4072,responder,5.0
any_pair,0.2035,responder,5.0
any_pair,0.2732,responder,5.0
any_pair,0.1283,responder,5.0
any_pair,-0.1741,responder,5.0
any_pair,0.5529,responder,5.0
any_pair,0.2588,responder,5.0
any_pair,-0.0376,responder,5.0
any_pair,0.2228,responder,5.0
any_pair,0.1559,responder,5.0
any_pair,0.0171,responder,5.0
any_pair,0.231,responder,5.0
any_pair,0.5479,responder,5.0
any_pair,0.232,responder,5.0
any_pair,0.2619,responder,5.0
diff_drug,0.3256,responder,5.0
diff_drug,0.0127,responder,5.0
diff_drug,0.1995,responder,5.0
diff_drug,0.1758,responder,5.0
diff_drug,0.0005,responder,5.0
diff_drug,-0.0447,responder,5.0
diff_drug,0.1727,responder,5.0
diff_drug,0.0723,responder,5.0
diff_drug,0.0398,responder,5.0
diff_drug,0.0222,responder,5.0
diff_drug,0.0432,responder,5.0
diff_drug,0.5879,responder,5.0
diff_drug,0.1307,responder,5.0
diff_drug,0.4253,responder,5.0
diff_drug,0.2739,responder,5.0
diff_drug,0.1639,responder,5.0
diff_drug,0.3007,responder,5.0
diff_drug,0.0814,responder,5.0
diff_drug,0.028,responder,5.0
diff_drug,0.2103,responder,5.0
diff_drug,0.3414,responder,5.0
diff_drug,0.3057,responder,5.0
diff_drug,0.1425,responder,5.0
diff_drug,0.3629,responder,5.0
diff_drug,0.0502,responder,5.0
diff_drug,0.0825,responder,5.0
diff_drug,0.3459,responder,5.0
diff_drug,0.2494,responder,5.0
diff_drug,-0.3402,responder,5.0
diff_drug,-0.0435,responder,5.0
diff_drug,0.075,responder,5.0
diff_drug,-0.2954,responder,5.0
diff_drug,0.423,responder,5.0
diff_drug,0.4176,responder,5.0
diff_drug,0.068,responder,5.0
diff_drug,0.2433,responder,5.0
diff_drug,0.2641,responder,5.0
diff_drug,0.3755,responder,5.0
diff_drug,-0.0052,responder,5.0
diff_drug,0.0737,responder,5.0
diff_drug,0.4031,responder,5.0
diff_drug,0.2801,responder,5.0
diff_drug,0.0713,responder,5.0
diff_drug,0.397,responder,5.0
diff_drug,-0.0788,responder,5.0
diff_drug,0.1696,responder,5.0
diff_drug,0.0131,responder,5.0
diff_drug,0.2627,responder,5.0
diff_drug,0.3959,responder,5.0
diff_drug,0.1798,responder,5.0
diff_drug,0.2772,responder,5.0
diff_drug,0.135,responder,5.0
diff_drug,0.3702,responder,5.0
diff_drug,0.1424,responder,5.0
diff_drug,0.3767,responder,5.0
diff_drug,0.2709,responder,5.0
diff_drug,0.3143,responder,5.0
diff_drug,0.225,responder,5.0
diff_drug,0.3294,responder,5.0
diff_drug,0.1834,responder,5.0
diff_drug,0.2421,responder,5.0
diff_drug,0.4038,responder,5.0
diff_drug,0.1314,responder,5.0
diff_drug,-0.14,responder,5.0
diff_drug,0.1174,responder,5.0
diff_drug,-0.4619,responder,5.0
diff_drug,0.2056,responder,5.0
diff_drug,0.1989,responder,5.0
diff_drug,0.5771,responder,5.0
diff_drug,0.0951,responder,5.0
diff_drug,0.3673,responder,5.0
diff_drug,0.2333,responder,5.0
diff_drug,0.323,responder,5.0
diff_drug,0.2077,responder,5.0
diff_drug,0.0505,responder,5.0
diff_drug,0.4053,responder,5.0
diff_drug,0.061,responder,5.0
diff_drug,-0.0117,responder,5.0
diff_drug,0.3532,responder,5.0
diff_drug,0.4233,responder,5.0
diff_drug,0.1842,responder,5.0
diff_drug,-0.0863,responder,5.0
diff_drug,0.3724,responder,5.0
diff_drug,0.1572,responder,5.0
diff_drug,0.4057,responder,5.0
diff_drug,0.2363,responder,5.0
diff_drug,0.1261,responder,5.0
diff_drug,0.1145,responder,5.0
diff_drug,0.3904,responder,5.0
diff_drug,0.0353,responder,5.0
diff_drug,0.3426,responder,5.0
diff_drug,0.0966,responder,5.0
diff_drug,0.2,responder,5.0
diff_drug,0.0947,responder,5.0
diff_drug,0.2648,responder,5.0
diff_drug,0.324,responder,5.0
diff_drug,0.1571,responder,5.0
diff_drug,0.3108,responder,5.0
diff_drug,0.6031,responder,5.0
diff_drug,0.2472,responder,5.0
diff_drug,0.2829,responder,5.0
diff_drug,0.2526,responder,5.0
diff_drug,0.0959,responder,5.0
diff_drug,0.0478,responder,5.0
diff_drug,-0.066,responder,5.0
diff_drug,0.1264,responder,5.0
diff_drug,0.3801,responder,5.0
diff_drug,0.0846,responder,5.0
diff_drug,0.2067,responder,5.0
diff_drug,-0.2078,responder,5.0
diff_drug,0.4386,responder,5.0
diff_drug,-0.4063,responder,5.0
diff_drug,-0.1547,responder,5.0
diff_drug,0.0736,responder,5.0
diff_drug,0.2695,responder,5.0
diff_drug,0.0125,responder,5.0
diff_drug,0.325,responder,5.0
diff_drug,0.268,responder,5.0
diff_drug,0.256,responder,5.0
diff_drug,0.1409,responder,5.0
diff_drug,0.2927,responder,5.0
diff_drug,0.3955,responder,5.0
diff_drug,0.1441,responder,5.0
diff_drug,0.0069,responder,5.0
diff_drug,0.5794,responder,5.0
diff_drug,0.4011,responder,5.0
diff_drug,0.0752,responder,5.0
diff_drug,0.3428,responder,5.0
diff_drug,0.2269,responder,5.0
diff_drug,0.2379,responder,5.0
diff_drug,-0.0074,responder,5.0
diff_drug,0.1236,responder,5.0
diff_drug,-0.0434,responder,5.0
diff_drug,0.2218,responder,5.0
diff_drug,0.0623,responder,5.0
diff_drug,0.0295,responder,5.0
diff_drug,0.0687,responder,5.0
diff_drug,0.1678,responder,5.0
diff_drug,-0.1908,responder,5.0
diff_drug,-0.0175,responder,5.0
diff_drug,0.3139,responder,5.0
diff_drug,0.1407,responder,5.0
diff_drug,0.4108,responder,5.0
diff_drug,0.1209,responder,5.0
diff_drug,0.4846,responder,5.0
diff_drug,-0.1062,responder,5.0
diff_drug,0.1061,responder,5.0
diff_drug,0.0493,responder,5.0
diff_drug,-0.0099,responder,5.0
diff_drug,0.3954,responder,5.0
diff_drug,0.2456,responder,5.0
diff_drug,0.4008,responder,5.0
diff_drug,0.3318,responder,5.0
diff_drug,0.4725,responder,5.0
diff_drug,0.1521,responder,5.0
diff_drug,0.2014,responder,5.0
diff_drug,0.3679,responder,5.0
diff_drug,-0.0537,responder,5.0
diff_drug,0.2276,responder,5.0
diff_drug,-0.0932,responder,5.0
diff_drug,0.1857,responder,5.0
diff_drug,0.1894,responder,5.0
diff_drug,-0.0046,responder,5.0
diff_drug,-0.1898,responder,5.0
diff_drug,0.0665,responder,5.0
diff_drug,-0.0413,responder,5.0
diff_drug,0.063,responder,5.0
diff_drug,0.0176,responder,5.0
diff_drug,0.3413,responder,5.0
diff_drug,-0.0764,responder,5.0
diff_drug,0.1024,responder,5.0
diff_drug,0.0708,responder,5.0
diff_drug,0.3806,responder,5.0
diff_drug,0.2412,responder,5.0
diff_drug,-0.029,responder,5.0
diff_drug,0.0209,responder,5.0
diff_drug,0.1303,responder,5.0
diff_drug,0.1355,responder,5.0
diff_drug,-0.0919,responder,5.0
diff_drug,0.0114,responder,5.0
diff_drug,0.0828,responder,5.0
diff_drug,0.2683,responder,5.0
diff_drug,0.3299,responder,5.0
diff_drug,0.0344,responder,5.0
diff_drug,0.282,responder,5.0
diff_drug,0.2723,responder,5.0
diff_drug,0.5011,responder,5.0
diff_drug,0.0626,responder,5.0
diff_drug,0.0117,responder,5.0
diff_drug,-0.0277,responder,5.0
diff_drug,0.2531,responder,5.0
diff_drug,0.0434,responder,5.0
diff_drug,0.1536,responder,5.0
diff_drug,0.4408,responder,5.0
diff_drug,0.1533,responder,5.0
diff_drug,0.1852,responder,5.0
diff_drug,0.0544,responder,5.0
diff_drug,-0.0738,responder,5.0
diff_drug,0.3692,responder,5.0
diff_drug,0.1204,responder,5.0
diff_drug,-0.0469,responder,5.0
diff_drug,0.0264,responder,5.0
diff_drug,0.016,responder,5.0
diff_drug,-0.2052,responder,5.0
diff_drug,0.263,responder,5.0
diff_drug,0.2373,responder,5.0
diff_drug,0.0325,responder,5.0
diff_drug,-0.2135,responder,5.0
diff_drug,-0.0044,responder,5.0
diff_drug,0.2206,responder,5.0
diff_drug,0.2019,responder,5.0
diff_drug,-0.1775,responder,5.0
diff_drug,0.425,responder,5.0
diff_drug,0.0766,responder,5.0
diff_drug,0.2921,responder,5.0
diff_drug,0.0536,responder,5.0
diff_drug,-0.1295,responder,5.0
diff_drug,0.0953,responder,5.0
diff_drug,0.0594,responder,5.0
diff_drug,0.0997,responder,5.0
diff_drug,0.361,responder,5.0
diff_drug,0.3944,responder,5.0
diff_drug,0.1809,responder,5.0
diff_drug,0.176,responder,5.0
diff_drug,0.0511,responder,5.0
diff_drug,0.0914,responder,5.0
diff_drug,0.1055,responder,5.0
diff_drug,0.0844,responder,5.0
diff_drug,-0.0097,responder,5.0
diff_drug,0.5845,responder,5.0
diff_drug,0.0996,responder,5.0
diff_drug,0.0324,responder,5.0
diff_drug,0.1308,responder,5.0
diff_drug,0.0094,responder,5.0
diff_drug,-0.1549,responder,5.0
diff_drug,-0.0294,responder,5.0
diff_drug,0.4374,responder,5.0
diff_drug,0.1051,responder,5.0
diff_drug,0.1864,responder,5.0
diff_drug,0.0468,responder,5.0
diff_drug,0.0879,responder,5.0
diff_drug,0.2921,responder,5.0
diff_drug,0.2977,responder,5.0
diff_drug,0.3899,responder,5.0
diff_drug,-0.001,responder,5.0
diff_drug,0.4889,responder,5.0
diff_drug,-0.2841,responder,5.0
diff_drug,0.2528,responder,5.0
diff_drug,-0.5198,responder,5.0
diff_drug,-0.2813,responder,5.0
diff_drug,0.1038,responder,5.0
diff_drug,0.348,responder,5.0
diff_drug,-0.16,responder,5.0
diff_drug,0.0616,responder,5.0
diff_drug,0.4022,responder,5.0
diff_drug,0.2117,responder,5.0
diff_drug,0.134,responder,5.0
diff_drug,0.2061,responder,5.0
diff_drug,-0.3125,responder,5.0
diff_drug,0.2075,responder,5.0
diff_drug,0.1675,responder,5.0
diff_drug,0.0078,responder,5.0
diff_drug,0.252,responder,5.0
diff_drug,-0.0787,responder,5.0
diff_drug,-0.0989,responder,5.0
diff_drug,-0.3045,responder,5.0
diff_drug,0.1321,responder,5.0
diff_drug,0.2738,responder,5.0
diff_drug,0.0834,responder,5.0
diff_drug,0.2877,responder,5.0
diff_drug,0.0852,responder,5.0
diff_drug,0.1649,responder,5.0
diff_drug,0.0065,responder,5.0
diff_drug,0.3682,responder,5.0
diff_drug,0.1779,responder,5.0
diff_drug,-0.3151,responder,5.0
diff_drug,0.1771,responder,5.0
diff_drug,0.1708,responder,5.0
diff_drug,0.3048,responder,5.0
diff_drug,0.0541,responder,5.0
diff_drug,0.2054,responder,5.0
diff_drug,-0.017,responder,5.0
diff_drug,-0.3465,responder,5.0
diff_drug,0.3363,responder,5.0
diff_drug,0.4214,responder,5.0
diff_drug,0.3565,responder,5.0
diff_drug,-0.0111,responder,5.0
diff_drug,0.3106,responder,5.0
diff_drug,0.443,responder,5.0
diff_drug,0.3465,responder,5.0
diff_drug,0.1201,responder,5.0
diff_drug,0.1175,responder,5.0
diff_drug,0.0651,responder,5.0
diff_drug,0.0102,responder,5.0
diff_drug,0.3058,responder,5.0
diff_drug,0.4215,responder,5.0
diff_drug,0.2077,responder,5.0
diff_drug,0.0971,responder,5.0
diff_drug,0.2732,responder,5.0
diff_drug,0.2008,responder,5.0
diff_drug,0.0151,responder,5.0
diff_drug,0.4603,responder,5.0
diff_drug,0.0856,responder,5.0
diff_drug,-0.1396,responder,5.0
diff_drug,0.2639,responder,5.0
diff_drug,-0.0324,responder,5.0
diff_drug,0.1567,responder,5.0
diff_drug,0.281,responder,5.0
diff_drug,0.1742,responder,5.0
diff_drug,0.188,responder,5.0
diff_drug,0.1308,responder,5.0
diff_drug,0.1132,responder,5.0
diff_drug,0.528,responder,5.0
diff_drug,0.0654,responder,5.0
diff_drug,0.0201,responder,5.0
diff_drug,0.1236,responder,5.0
diff_drug,0.0475,responder,5.0
diff_drug,0.2245,responder,5.0
diff_drug,0.023,responder,5.0
diff_drug,0.199,responder,5.0
diff_drug,-0.0306,responder,5.0
diff_drug,0.1137,responder,5.0
diff_drug,-0.0905,responder,5.0
diff_drug,0.2694,responder,5.0
diff_drug,0.2605,responder,5.0
diff_drug,-0.0132,responder,5.0
diff_drug,0.037,responder,5.0
diff_drug,0.46,responder,5.0
diff_drug,-0.0061,responder,5.0
diff_drug,-0.0733,responder,5.0
diff_drug,0.0143,responder,5.0
diff_drug,0.0996,responder,5.0
diff_drug,-0.2387,responder,5.0
diff_drug,0.3769,responder,5.0
diff_drug,0.3955,responder,5.0
diff_drug,0.1723,responder,5.0
diff_drug,0.5279,responder,5.0
diff_drug,0.0635,responder,5.0
diff_drug,-0.0082,responder,5.0
diff_drug,0.0721,responder,5.0
diff_drug,-0.1163,responder,5.0
diff_drug,0.0839,responder,5.0
diff_drug,-0.087,responder,5.0
diff_drug,0.362,responder,5.0
diff_drug,-0.0951,responder,5.0
diff_drug,0.4053,responder,5.0
diff_drug,0.3496,responder,5.0
diff_drug,0.3314,responder,5.0
diff_drug,0.2676,responder,5.0
diff_drug,0.3212,responder,5.0
diff_drug,0.403,responder,5.0
diff_drug,-0.0115,responder,5.0
diff_drug,0.1661,responder,5.0
diff_drug,0.2417,responder,5.0
diff_drug,0.0958,responder,5.0
diff_drug,-0.2432,responder,5.0
diff_drug,0.0987,responder,5.0
diff_drug,-0.0271,responder,5.0
diff_drug,0.4089,responder,5.0
diff_drug,0.6112,responder,5.0
diff_drug,0.3718,responder,5.0
diff_drug,0.2269,responder,5.0
diff_drug,0.3173,responder,5.0
diff_drug,0.1383,responder,5.0
diff_drug,0.1343,responder,5.0
diff_drug,0.0938,responder,5.0
diff_drug,0.2492,responder,5.0
diff_drug,0.22,responder,5.0
diff_drug,0.2833,responder,5.0
diff_drug,0.2856,responder,5.0
diff_drug,0.1703,responder,5.0
diff_drug,0.3245,responder,5.0
diff_drug,0.0562,responder,5.0
diff_drug,0.1897,responder,5.0
diff_drug,0.003,responder,5.0
diff_drug,0.0604,responder,5.0
diff_drug,0.4065,responder,5.0
diff_drug,0.5123,responder,5.0
diff_drug,0.1173,responder,5.0
diff_drug,0.1132,responder,5.0
diff_drug,0.3296,responder,5.0
diff_drug,0.0983,responder,5.0
diff_drug,0.5012,responder,5.0
diff_drug,0.111,responder,5.0
diff_drug,0.2973,responder,5.0
diff_drug,0.3266,responder,5.0
diff_drug,-0.0655,responder,5.0
diff_drug,0.197,responder,5.0
diff_drug,-0.1731,responder,5.0
diff_drug,0.3358,responder,5.0
diff_drug,0.1595,responder,5.0
diff_drug,0.007,responder,5.0
diff_drug,-0.0122,responder,5.0
diff_drug,0.1579,responder,5.0
diff_drug,0.2491,responder,5.0
diff_drug,0.1582,responder,5.0
diff_drug,0.1582,responder,5.0
diff_drug,-0.1296,responder,5.0
diff_drug,0.1415,responder,5.0
diff_drug,0.4855,responder,5.0
diff_drug,0.0937,responder,5.0
diff_drug,0.4038,responder,5.0
diff_drug,0.4075,responder,5.0
diff_drug,0.3428,responder,5.0
diff_drug,0.2238,responder,5.0
diff_drug,0.1232,responder,5.0
diff_drug,0.2541,responder,5.0
diff_drug,0.3218,responder,5.0
diff_drug,-0.0746,responder,5.0
diff_drug,0.3953,responder,5.0
diff_drug,0.0565,responder,5.0
diff_drug,0.2408,responder,5.0
diff_drug,0.1707,responder,5.0
diff_drug,0.2554,responder,5.0
diff_drug,0.1162,responder,5.0
diff_drug,0.3217,responder,5.0
diff_drug,0.3028,responder,5.0
diff_drug,0.0723,responder,5.0
diff_drug,0.4515,responder,5.0
diff_drug,0.2014,responder,5.0
diff_drug,0.472,responder,5.0
diff_drug,0.1164,responder,5.0
diff_drug,0.2909,responder,5.0
diff_drug,0.2447,responder,5.0
same_drug,0.6568,responder,5.0
same_drug,0.5061,responder,5.0
same_drug,0.1219,responder,5.0
same_drug,0.3984,responder,5.0
same_drug,0.4677,responder,5.0
same_drug,0.4047,responder,5.0
same_drug,0.2826,responder,5.0
same_drug,0.1388,responder,5.0
same_drug,0.5141,responder,5.0
same_drug,0.1969,responder,5.0
same_drug,-0.2453,responder,5.0
same_drug,0.422,responder,5.0
same_drug,0.1409,responder,5.0
same_drug,0.5414,responder,5.0
same_drug,-0.0144,responder,5.0
same_drug,0.2417,responder,5.0
same_drug,0.4179,responder,5.0
same_drug,0.2802,responder,5.0
same_drug,0.5107,responder,5.0
same_drug,0.4046,responder,5.0
same_drug,0.4937,responder,5.0
same_drug,0.4545,responder,5.0
same_drug,0.4392,responder,5.0
same_drug,0.6934,responder,5.0
same_drug,0.639,responder,5.0
same_drug,-0.2319,responder,5.0
same_drug,0.542,responder,5.0
same_drug,0.3486,responder,5.0
same_drug,0.4533,responder,5.0
same_drug,0.5271,responder,5.0
same_drug,-0.0229,responder,5.0
same_drug,0.3505,responder,5.0
same_drug,0.0863,responder,5.0
same_drug,0.4305,responder,5.0
same_drug,-0.2641,responder,5.0
same_drug,0.8095,responder,5.0
same_drug,0.2132,responder,5.0
same_drug,0.5462,responder,5.0
same_drug,0.587,responder,5.0
same_drug,0.422,responder,5.0
same_drug,0.3626,responder,5.0
same_drug,0.3826,responder,5.0
same_drug,-0.245,responder,5.0
same_drug,-0.0245,responder,5.0
same_drug,-0.1495,responder,5.0
same_drug,0.3033,responder,5.0
same_drug,0.4126,responder,5.0
same_drug,0.2313,responder,5.0
same_drug,0.4936,responder,5.0
same_drug,0.316,responder,5.0
same_drug,0.0314,responder,5.0
same_drug,0.4377,responder,5.0
same_drug,0.3854,responder,5.0
same_drug,0.37,responder,5.0
same_drug,0.3696,responder,5.0
same_drug,0.1864,responder,5.0
same_drug,0.1612,responder,5.0
same_drug,-0.2405,responder,5.0
same_drug,0.3571,responder,5.0
same_drug,0.3206,responder,5.0
same_drug,0.4593,responder,5.0
same_drug,0.4079,responder,5.0
same_drug,0.3967,responder,5.0
same_drug,0.5575,responder,5.0
same_drug,0.124,responder,5.0
same_drug,0.4073,responder,5.0
same_drug,0.2473,responder,5.0
same_drug,0.5669,responder,5.0
same_drug,0.4923,responder,5.0
same_drug,0.5461,responder,5.0
same_drug,-0.2274,responder,5.0
same_drug,0.0564,responder,5.0
same_drug,0.1651,responder,5.0
same_drug,0.4635,responder,5.0
same_drug,0.5207,responder,5.0
same_drug,0.4996,responder,5.0
same_drug,0.2741,responder,5.0
